id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
526871,Tora Tora,Comedy-Science Fiction,kn,A 2017 Indian Kannada language time travel comedy film.,0.84,Mayavi Productions,22-12-2017,0,0,118,Released,,0,0,Manju Heddur-Saniha Yadav-Pooja Raju-Priyanka Arora-Surya Ninasam-Gagan Godgal-Aniruddha Vedanthi-Sanath-Siddu Moolimani-Nataraj-Charlie-Jayalakshmi,time travel-time machine,/zrrleRYa0WyvnPgVzPFXYZq406y.jpg,,
795709,One Cut Two Cut,Comedy,kn,Gopi an arts and crafts professor on his first day at work faces the task of saving the school which has been taken hostage by four radical social media activists.,0.84,PRK Productions,03-02-2022,0,0,88,Released,An Flower is Came,7,1,Danish Sait-Samyukta Hornad-Prakash Belawadi-Sampath Maitreya-Vineeth 'Beep' Kumar-Roopa Rayappa-Rishi-Aruna Balaraj-Dimpy Fadhya-Soundarya Nagaraj-Vamsidhar Bhogaraju-Ashwin Hassan-Manoj Sen Gupta-Suhas Navarathna,,/lecQEQja7by9D7uZjAQE7H9EUqA.jpg,/w34zMhMF85y2J3vKbGFzltsqjvc.jpg,
316841,Chaloo Movie,,hi,"The police raid a theatre where movie tickets of a very successful film are being sold in black (illegally at a higher price). When Police Inspector Sher Khan interrogates Khoji a man in his 20s he claims that he is the director of the very film whose tickets he is selling in black. The cynical Sher Khan puts Khoji behind bars. Now Sher Khan receives two phone calls -- one from the Police Commissioner and another from the dreaded don ""WC"" both of whom support Khoji's detention. Who is Khoji? Is he really the film's director? Then why is he selling his film's tickets in black? What do the Police Commissioner and don ""WC"" want from Khoji? All this is revealed through a hilarious turn of events.",0.84,,23-12-2011,0,0,0,Released,,6.5,2,Rajpal Yadav-Shekhar Suman-Divya Dutta-Hrishitaa Bhatt-Gulshan Grover,,/2gT3nGbv93jNhZKS2MuQz7aI0cM.jpg,/kXSG3qE27GNXRRJW68pWWHctGZy.jpg,
158736,Idiot Box,Comedy-Drama,hi,Born in West Bengal Subhrojeet Chakraborty re-locates to Mumbai to work with Lalaji Telefilms as a Creative Head Director. He meets with the Executive Director Anekta Kapoor and after going through various formalities - including having his Kundali/Astrological Chart approved - he is hired and instructed to increase the firm's TRP's with a good day-time soap. With all ideas already being telecast by Ekta Kapoor and Balaji Telefilms he is at a loss and encounters writers' block. This issue resolves itself after he meets with his neighbor Sumana Roy Chowdhury and decides to write a story about the two of them. His work is accepted initial episodes are telecast and the ratings do surge upwards - but not for long - as soon Sumana finds out confronts him the duo find they are attracted to each other and get married. The question remains: with the two getting married how will the show and the remainder of the episodes proceed?,0.84,,19-03-2010,0,0,135,Released,,0,0,Sushant Singh-Hrishitaa Bhatt-Milind Gunaji-Upasna Singh-Surendra Pal,,/sqSSJLBZOB6Po8DgpI0obUzipuD.jpg,/tah6lvbHXFDqsVFXJDyaZ7EcDR3.jpg,
260318,Gang Of Ghosts,Comedy-Drama,hi,Spirits get miffed when their haunted home is slated to be torn down to make way for a shopping mall.,0.84,Venus Records & Tapes,21-03-2014,0,0,128,Released,,5,2,Sharman Joshi-Mahie Gill-Anupam Kher-Jackie Shroff-Asrani-Parambrata Chatterjee-Meera Chopra-Rajpal Yadav-Paoli Dam-Vijay Varma-Yashpal Sharma-Chunky Pandey-Saurabh Shukla-Rajesh Khattar-J. Brandon Hill,ghost,/mbRb5pMdSfYcrIws7tAw8EtEBMR.jpg,,
611440,DK Bose,Comedy,kn,"The story revolves around 2 Orphan friends surviving doing fraudulent and mischievous activities. When a big opportunity arises in the form of a Diamond deal they embark on a journey well A D K Bose fun filled Journey where these friends encounter more ""DK Bose Characters"" ""DK Bose Moments"" and many other comical and emotional milestones which will not only transform their lives but others also.",0.84,,15-05-2019,0,0,0,Released,,6,1,Pruthvi Amber-Riaha Nijagun-Shobharaj Pavoor-Bhojaraj Vamanjuru,,/k8tRBmpWmyQ2WlFWBHRZOLuNcmd.jpg,/76BCnPA7ixw2TfkBoA5Lm2uLbHK.jpg,
331297,Dirty Politics,Drama-Thriller,hi,An old politician lusts after a beautiful dancer.,0.84,B.M.B Music & Magnetics Ltd.,06-03-2015,0,0,129,Released,And The Game Begins...,3.3,3,Naseeruddin Shah-Mallika Sherawat-Jackie Shroff-Anupam Kher-Om Puri-Ashutosh Rana-Rajpal Yadav-Sunil Pal-Sushant Singh,,/992psBn4j8VuLB4kYc85YJ0wNLa.jpg,/2qeVk98BpJS1mEy4ntwmDjtWIKE.jpg,
751640,376 D,Crime-Thriller,hi,In a series of heinous events one dark night in the by lanes of Delhi; two brothers come face-to-face with a nightmare they never imagined. Their entire life turns upside down. Soon they discover there's no law to serve them justice. Their courageous battle for justice forms the rest of the story.,0.84,,09-10-2020,0,0,128,Released,,2.5,1,Vivek Kumar-Deeksha Joshi-Sumit Singh Sikarwar-Priyanka Sharma-Shuddho Banerjee-Pankaj Kumar Saxena-Naman Anand-Raghvendra Tiwari-Chandan Kumar-Tasabber Ali-Rahul Raval-Rana Santosh Kamal-Amit Mishra-Kinnal Nayak-Vaishakh Ratanben,,/5cS9BfVW2bRRwRG0om49tO6T0Ga.jpg,,
847349,Vaidya,,hi,Kabir meets the mysterious Vaidya at a beach on a solo trip. The two fall for each other and Kabir leaves with a promise to come back. He decides otherwise and is confronted by Vaidya in Gurgaon. True identity of Vaidya is revealed.,0.84,,19-08-2021,0,0,23,Released,,0,0,,,/lF88RwpcudKVCWOVvk9agftvPu4.jpg,,
540571,Lashtam Pashtam,Drama,hi,Set in Dubai the story explores the bond between two friends an Indian and a Pakistani who play as the doubles partners in Tennis.,0.84,1308 Motion Pictures and Entertainment,10-08-2018,0,0,109,Released,Brothers Beyond Borders,4,1,Om Puri-Tisca Chopra-Priyanshu Chatterjee-Ishitha Dutta-Feryna Wazheir-Vibhav Roy-Samar Virmani-Dolly Ahluwalia,,/rm7fCcHYKZ9EFfasBy5ggFG5Zel.jpg,/zsiab3yPKAhMvdEpO0cYtiWvnk7.jpg,
590753,Lakshmi's NTR,Drama,te,The life of iconic politician Nandamuri Taraka Ramarao (NTR) after meeting Lakshmi Parvathi his second wife.,0.84,A Company Production-G. V. Films,29-03-2019,0,0,151,Released,NTR's Real Story,6.5,2,Rajsekhar Aningi-Yagna Shetty-SriTej-P.  Vijay Kumar,ntr-lakshmi's ntr,/ct99FdBBThkQoMETa3hlZP9EFWZ.jpg,/A4Hp7QT28gmMDlWVUeGs6K2hFhx.jpg,
671539,Happy Hardy And Heer,Comedy-Romance,hi,Happy and Heer grow up as best friends with Happy falling for Heer over the years. When she moves to London Happy goes with her on the pretext of getting a job. He hopes that she will fall for him too but she soon meets Hardy who was born and brought up in the UK. Hardy is a self-made entrepreneur while Happy is light-hearted and carefree. Who will Heer choose?c,0.84,,31-01-2020,0,0,123,Released,,3,1,Ashwin Dhar-Trupti Khamkar-Kavita Kumari-Sonia Mann-Himesh Reshammiya,,/rtnetNVIRV5ZuqmfJBrihCuvhvJ.jpg,/gnBDjxHIMz7JHEMPDDdvqBtzA0s.jpg,
508362,Aug-25,Drama-Mystery,hi,A physics professor receives a surprise visitor who has greater knowledge about his work with regards to time than the Professor himself. Who is this visitor? Where is he from? Questions and doubts flood the professor's mind until Shayan the visitor makes the ultimate sacrifice to turn time and reality on its head. A taut thriller with an unexpected twist August 25 tests the bonds of love trust and sacrifice that we share with each other. Bonds that defy nature and reality.,0.84,,01-01-2018,0,0,17,Released,,8,4,Rajat Kapoor-Arjun Mathur-Sayani Gupta,professor-time travel-father son relationship-short film,/yxc99cY5U8G94IJ1qsQ1Qbh9OL2.jpg,,
658152,Premier Padmini,,kn,Vinayak is a middle-aged man who is on the verge of getting a divorce. Life seems to be going downhill which is noticed by his new driver Nanjundi. Will Vinayak get over the slump in his life?,0.84,,26-04-2019,0,0,0,Released,,7,2,Jaggesh-Madhoo-Sudharani-Pramod Panju-Vivek Simha-Hitha Chandrashekar-H. G. Dattatreya-Bhargavi Narayan,,/ahsBAoNA5EZVKzGaXvP9MynliEs.jpg,,
705701,Gangs of Wasseypur - Making Uncut -  The Roots of Revenge from Wasseypur,Documentary,hi,"The complete making of ultimate revenge saga ""GANGS OF WASSEYPUR"". Returning to childhood returning to our heartland returning to the music in a journey through the making of Gangs Of Wasseypur. An extensive in-depth account of the making of the film through the eyes of Anurag kashyap the cast and the crew of Gangs of Wasseypur.",0.84,Viacom18 Studios,21-01-2013,0,0,96,Released,,8.5,4,Nawazuddin Siddiqui-Anurag Kashyap-Manoj Bajpayee-Richa Chadha-Pankaj Tripathi,making of gangs of wasseypur,/e0LDI53F5lVsP8VPiNVwJ6ii3b9.jpg,/p5xfTLw0RBboHYv9M7D5Bacdt3g.jpg,
937036,DJ Tillu,Romance-Comedy-Thriller,te,When a local DJ and his affair with a young woman put him square in the middle of a crime he must do his best to get out of the predicament he’s in.,0.84,Sithara Entertainments-Fortune Four Cinemas,11-02-2022,0,0,124,Released,Atluntadhi Manathoni,6.9,4,Sidhu Jonnalagadda-Neha Shetty-Prince Cecil-Brahmaji-Pragathi Mahavadi-Narra Srinu-Kireeti Damaraju-Fish Venkat-Raja Ravindra-Praneeth Reddy Kallem-Muralidhar Goud,,/2XKg3VhpFDXdAktwKvFMSuIneE3.jpg,/k3Uz6MvXAcWXKiJUow056tSnOYG.jpg,
347989,Uppi 2,Thriller,kn,Neenu leads a selfless life helping others in need without expecting anything in return. In the meantime the police and an underworld don are on the lookout for him over a multi-crore property.,0.837,Upendra Productions,14-08-2015,730000,6200000,136,Released,,7.1,7,Upendra-Kristina Akheeva-Parul Yadav-Sayaji Shinde-Shobaraj-Tennis Krishna-Bank Janardhan-Mimicry Dayanad-Vaijanath Biradar-Satyajith-Tumkur Mohan,,/3wY0Zi86t1yxuHIOczEBEshvQiQ.jpg,,
543415,Onthara Bannagalu,Comedy-Family-Drama,kn,,0.833,Sky Films,17-08-2018,0,0,112,Released,,0,0,Kiran Srinivas-Hitha Chandrashekar-Sonu Gowda-Praveen Pugalia-Lohithaswa-Sharath Lohitashwa-Sadhu Kokila-Tennis Krishna-Veena Sundar-Aruna Balaraj-Suchendra Prasad-H. G. Dattatreya,,/kmqTusraQ32xh3dMukupIgoZjP2.jpg,/ttiCPSGzH53PowI2KIYzv8JX3A0.jpg,
583934,Kartha Karma Kriya,Crime-Thriller,te,Sidhu is a playful youth who works in a mobile store. His only aim is to earn easy money. As time passes he falls in love with Mythri who in turn is looking for the murderer of her sister. Knowing this Siddhu starts helping Mythri and finds out that there are two other girls who have died in the same manner as her sister. Who is the murderer and what did he gain forms the rest of the story.,0.83,,08-11-2018,0,0,130,Released,,6,1,Ravi Varma-Raghu Babu-Nutan Rai-Sahar Afsha-Jayaprakash-Y. Kasi Viswanath-Sri Sudha Bhimireddy-Kadambari Kiran-Vasant Sameer-Jabardasth Ram Prasad-Sandhya Peddhada,investigation-pornographic video-murder,/9pgW83kvYBFgbwCgcrViwvV4zwH.jpg,/q4eiK9gEjd5CAhaHZY4Ldnq1Fsv.jpg,
567792,Victory 2,Comedy,kn,Viictory 2 movie is romantic comedy entertainer directed by Hari Santhosh and produced by Tarun Shivappa while Arjun Janya scored music for this movie  Sharan and Asmita Sood are played the main lead roles in this movie.,0.83,,01-11-2018,0,0,165,Released,,5,1,Sharan-Asmita Sood-P. Ravi Shankar-Sadhu Kokila,,/bq7zBhDqzLcll7cb8Jjv2gMMbTJ.jpg,/jl1zOPE3bsVZtuEkJCGipCxWfVE.jpg,
483839,Vunnadhi Okate Zindagi,Romance-Drama,te,The solid friendship between two men takes a beating when a woman enters their lives.,0.829,Sri Sravanthi Movies-P.R. Productions,27-10-2017,0,0,149,Released,,5.4,5,Ram Pothineni-Anupama Parameswaran-Lavanya Tripathi-Priyadarshi Pullikonda-Sree Vishnu-Kireeti Damaraju-Himaja-Anisha Ambrose-Rachapudi Kaushik,friendship,/xTVbfTnYPxFdcmUVnLTlLmrb1cL.jpg,/to7WjssA2uAp0bGb5ChfIrgvfU7.jpg,
567148,Jakkanna,Action-Romance,te,A man's attempts to repay a kindness earns him the wrath of a ruthless gangster who just wants to be left alone to continue his illegal dealings.,0.829,Sudharshan Reddy,29-07-2016,0,0,220,Released,,6,1,Sunil Varma-Mannara Chopra-Kabir Duhan Singh-Saptagiri-Posani Krishna Murali-Prudhviraj-Satya-Viva Harsha-Raja Ravindra-Raghu Karumanchi-Ashish Vidhyarthi-Raghava Uday-Chitram Seenu,,/zzADhFxA5yIHjnStmNNiOhXXO8T.jpg,/mpHfJ6MK6s3nBH3Hf8lrcm0kLWD.jpg,
526981,Rhaatee,,kn,Indian Kannada romantic film.,0.829,Harmonium Reeds,20-03-2015,0,0,138,Released,,0,0,Dhananjay-Sruthi Hariharan-Bullet Prakash-Suchendra Prasad-Uday-Mohan Juneja-Patre Nagaraj-Mugu Suresh-Maapi Gowdru-Shyam-Mahesh-Addhuri Giri-Veeresh Gowdru-Kapali Raju-Alex,,/hrqlpraEiH96ylyjxAXrNuYHOJ6.jpg,/xAxf5sc4uNjgJ7YGqUCfzDEUPwH.jpg,
526984,Happy New Year,,kn,It is an anthology film based on of five different life stories. A slice of lives of a few people all culminating on new year's eve.,0.829,Soumya Films,05-05-2017,0,0,,Released,,0,0,B. C. Patil-Sai Kumar-Vijay Raghavendra-Diganth Manchale-Dhananjay-Margarita-Sudharani-Sonu Gowda-Srusti Patil-Sruthi Hariharan-Rajshri Ponnappa-Tabla Nani-Chandru-RJ Siri-Master Vishwas-Baby Aninditha-Gurunandan Bhat K,,/bpr5J6cbRFgV8fRLaxujkf6Ajaa.jpg,/3LOzP9omqD1fY1FtoLb8oyR8OGp.jpg,
899439,Velle,Comedy-Crime,hi,"Rishi is a writer/director who is narrating a script close to his heart to Rohini - possibly the lead protagonist of his film. As he begins his narration we step into the world of Rahul Riya Rambo and Raju - four friends living their best days amusing people with childish shenanigans in school.  These four ""Vellas"" are complete and content with each other's company and couldn't care less about the world around them until life hits them in the face. An enthralling script narration on one end and four immature kids trying to correct a plan gone wrong on the other - Velle is about laughter friendships frenzy and the unpredictability of life.",0.828,Ajay Devgn FFilms-Intercut Entertainment Pvt Ltd,10-12-2021,0,0,125,Released,,9,1,Abhay Deol-Karan Deol-Anya Singh-Vishesh Tiwari-Mouni Roy-Savant singh Premi-Zakir Hussain-Mahesh Thakur-Anurag Arora,,/uhq3hWo4KwkoXb4BJ0sixZEWCn9.jpg,/km0LBezbgNFYwHKm2k4yK5t7aQb.jpg,
471469,Anando Brahma,Comedy-Horror-Thriller,te,An NRI enlists the help of his cop-friend to sell off his ancestral home but later hears rumours of it being haunted. Unwilling to let go of the property at a throwaway price he asks a team of four quirky guys to spend a night in the house and prove that it isn’t a ghost den.,0.828,70mm Entertainments,18-08-2017,0,0,123,Released,,7.4,5,Taapsee Pannu-Srinivasa Reddy-Vennela Kishore-Thagubothu Ramesh-Shakalaka Shankar-Raghu Karumanchi-Rajiv Kanakala-Raja Ravindra-Prabhakar-Vidyullekha Raman-Prabhas Sreenu-Supreet-Vijayachander,haunted house,/v2WyGlUieUZF7EoDjUwSfy16NSs.jpg,/aQEWJiN7Y7kA5EC4UAiH1QC5JeX.jpg,
430703,Jayammu Nischayammuu Raa,Drama-Romance-Comedy,te,A simple man begins to find himself when he leaves his home and mother to pursue love and a career.,0.827,,25-11-2016,0,0,154,Released,,6,1,Srinivasa Reddy-Poorna-Posani Krishna Murali-Sree Vishnu-Ravi Varma-Krishna Bhagavan-Krishnudu-Thagubothu Ramesh-Raghu Karumanchi-Praveen-Jogi Krishnam Raju-Jogi Naidu-Jeeva-Prabhas Sreenu-Rahul Ramakrishna-Janaki-Meesam Suresh,,/ra3SouMkt1xoQAUd0Exa1G9MMSo.jpg,/kKN710HkgAVMjnR0E70DkCY2Esu.jpg,
670450,Savaari,Comedy-Drama-Romance,te,Raju who rents his Badshah for weddings meets Baagi who has been in quench of real love after her step-parents try to get her married against her wish. How did she escape that marriage is the crux of the story.,0.827,,07-02-2020,0,0,142,Released,,6.1,4,Nandu-Priyanka Sharma-Shivakumar Ramachandravarapu-Srikanth Reddy Ganta,,/oSyPY5aq0gAFs4rYi4Cbx2XWSnc.jpg,,
798630,Ashley,Thriller-Romance,hi,When Ronit abandons his girlfriend Ashley a drug dealer and moves to Mumbai to chase his dreams the latter frames him for murder in order to seek revenge.,0.826,,13-01-2017,0,0,103,Released,,3,1,Gurleen Chopra-Rishi Bhutani-Shakti Kapoor-Dinesh Hingoo-Mohit Baghel-Dolly Chawla,,/bhIvAau4q63iuldrNCE0QWpHpJG.jpg,/1NncfxrWYaCL9l0G3DK0XaOMggt.jpg,
855635,Cannibal,,hi,,0.826,NueFliks,27-12-2020,0,0,0,Released,,0,0,Pallavi Patil-Sunny Issac-Iqra Khan,,/pTwR15WEvGyTO6kVkv10NQJdqTp.jpg,/tWTLPSAt6LTEYv1gvO3dCoRANNX.jpg,
373352,Mrs. Scooter,Drama,hi,There is a woman who gets married her husband buys a scooter on the same day and later he abandons both. The story is woven around the parallel lives of the scooter and the woman who go through the same situation.,0.826,S2S Productions-FilmyBox Movies-Neon Lights Pictures,20-12-2015,0,0,0,Released,,1,1,Satyakam Anand-Himanshu Kohli-Madhu Kandhari Rajesh-Sandeep Sahota-Anjali Patil,,/ogfgg0evLb0SyuSfBmFcsLX7VJ6.jpg,,
892529,Aa Bhi Ja O Piya,,hi,When a city-educated Kaushal owns his own nursery in a picturesque Jharkhand village meets Kalpana a city girl belonging to an army family is on a research tour with her mother and driver. Feelings develop between the youngsters but practical circumstances force them to rethink if they are actually made for each other.,0.824,Johar Entertainment,07-09-2022,0,0,140,Released,,0,0,Dev Sharma-Smriti Kashyap-Sanjeeb Dasgupta-Abhijeet Lahiri-Richa Kalra-Ridoanul Haque Siyam,,/maxUWRJCBXYOGkPMf8sxvKd1mRt.jpg,,
758145,Ritu Goes Online,,hi,In 2016 Ritu Kaushik a homemaker from the fringes of New Delhi started selling bags on Flipkart under her brand name Ritupal Collection.Born and raised in a small village in Sonipat (Haryana) Ritu had to discontinue her studies at the age of 16. A year later she was married off under familial pressure. Newlywed Ritu began cattle rearing and farming and invested all her time in her family. As her children grew up she felt a need to create an identity for herself. She waited 15 years to finish her education. Ritu single-mindedly negotiated the patriarchal mind-sets of those around her in order to set up her own business.,0.823,,10-10-2020,0,0,16,Released,,0,0,Ritu Kaushik,,,,
514700,Tarak,Action-Romance,kn,Tarak the grandson of a Bengaluru-based businessman who grows up in Europe is reluctant to visit India despite several pleas by his grandfather. All goes well for him until he falls in love with Meera a selfless person who lives for the happiness of others. The two share a blissful relationship however things change when Meera poses Tarak a 60-day challenge to prove his real love for her. To prove his love Tarak accepts and as part of the challenge visits India and soon finds himself in a tricky situation that would ruin his relationship. What happens next forms the crux.,0.82,,29-09-2017,0,0,145,Released,,6.4,5,Darshan Thoogudeepa-Sruthi Hariharan-Shanvi Shrivastava-Devaraj-Kuri Prathap-Sumithra-Adi Lokesh-Jasmine Kaar,,/vR7kdROCkKS3M3nukQQSjWvd07C.jpg,/fUBx0O8zABmKljMOf6sQ5DH0dOm.jpg,
659672,Sab Kushal Mangal,Romance-Comedy,hi,Pappu Mishra is the creator and host of a reality show called Musibat Odh Li Maine. Baba Bhandari a big name in politics and crime is offended with his reportage. Incidentally the two belong to the same town so when Pappu comes back for Diwali Bhandari kidnaps him. A lively girl named Mandira saves Pappu but later both Bhandari and Pappu end up falling for her. As chaos reigns in the town how will the two men deal with the situation?,0.82,One Up Entertainment,03-01-2020,0,0,132,Released,,0,0,Akshaye Khanna-Priyaank Sharma-Riva Kishan-Supriya Pathak-Rakesh Bedi-Mrunal Jain-Semwal Swati-Yuvika Chaudhary-Apurva Nemlekar-Nalneesh Neel-Mukesh Bhatt-Aditya Tiwari-Shriya Saran-Satish Kaushik,politics-romance,/aMC6FqninqV8M7dJKIeM4Qwm6Gy.jpg,/nSQ2p4zOkhBpwqoj7uksXLpcp0C.jpg,
